speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-01-02 15:47,3.0,47.52249,-122.028687,True,False,False,S51233769
bkcchi,Black-capped Chickadee,Poecile atricapillus,L8365620,Issaquah High School,2019-01-02 15:47,5.0,47.52249,-122.028687,True,False,False,S51233769
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L8365620,Issaquah High School,2019-01-02 15:47,1.0,47.52249,-122.028687,True,False,False,S51233769
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-01-02 15:47,7.0,47.52249,-122.028687,True,False,False,S51233769
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-01-02 14:37,2.0,47.52249,-122.028687,True,False,False,S51235925
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-01-02 14:37,8.0,47.52249,-122.028687,True,False,False,S51235925
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-01-02 14:37,8.0,47.52249,-122.028687,True,False,False,S51235925
lessca,Lesser Scaup,Aythya affinis,L8365620,Issaquah High School,2019-01-09 12:17,1.0,47.52249,-122.028687,True,False,False,S51505670
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-01-09 12:17,4.0,47.52249,-122.028687,True,False,False,S51505670
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-01-09 12:17,2.0,47.52249,-122.028687,True,False,False,S51505670
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-01-09 12:17,2.0,47.52249,-122.028687,True,False,False,S51505670
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-01-09 12:17,3.0,47.52249,-122.028687,True,False,False,S51505670
bewwre,Bewick's Wren,Thryomanes bewickii,L8365620,Issaquah High School,2019-02-28 07:44,1.0,47.52249,-122.028687,True,False,False,S53219560
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-02-28 07:44,2.0,47.52249,-122.028687,True,False,False,S53219560
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-02-28 07:44,4.0,47.52249,-122.028687,True,False,False,S53219560
baleag,Bald Eagle,Haliaeetus leucocephalus,L8365620,Issaquah High School,2019-03-12 13:41,2.0,47.52249,-122.028687,True,False,False,S53751044
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-03-12 13:41,4.0,47.52249,-122.028687,True,False,False,S53751044
bewwre,Bewick's Wren,Thryomanes bewickii,L8365620,Issaquah High School,2019-03-12 13:41,1.0,47.52249,-122.028687,True,False,False,S53751044
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-03-12 13:41,2.0,47.52249,-122.028687,True,False,False,S53751044
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-03-20 09:36,4.0,47.52249,-122.028687,True,False,False,S54052861
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-03-20 09:36,2.0,47.52249,-122.028687,True,False,False,S54052861
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-03-20 09:36,5.0,47.52249,-122.028687,True,False,False,S54052861
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-03-20 09:36,2.0,47.52249,-122.028687,True,False,False,S54052861
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-03-20 09:36,8.0,47.52249,-122.028687,True,False,False,S54052861
pacwre1,Pacific Wren,Troglodytes pacificus,L8365620,Issaquah High School,2019-03-20 09:36,1.0,47.52249,-122.028687,True,False,False,S54052861
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-03-20 09:36,1.0,47.52249,-122.028687,True,False,False,S54052861
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-03-20 09:36,3.0,47.52249,-122.028687,True,False,False,S54052861
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-03-20 09:36,2.0,47.52249,-122.028687,True,False,False,S54052861
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-03-20 09:36,1.0,47.52249,-122.028687,True,False,False,S54052861
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-03-26 15:34,1.0,47.52249,-122.028687,True,False,False,S54257717
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-03-26 15:34,1.0,47.52249,-122.028687,True,False,False,S54257717
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-03-26 15:34,1.0,47.52249,-122.028687,True,False,False,S54257717
houfin,House Finch,Haemorhous mexicanus,L8365620,Issaquah High School,2019-03-26 07:40,1.0,47.52249,-122.028687,True,False,False,S54242640
houspa,House Sparrow,Passer domesticus,L8365620,Issaquah High School,2019-03-27 14:14,2.0,47.52249,-122.028687,True,False,False,S54285249
treswa,Tree Swallow,Tachycineta bicolor,L8365620,Issaquah High School,2019-03-27 12:56,10.0,47.52249,-122.028687,True,False,False,S54282793
treswa,Tree Swallow,Tachycineta bicolor,L8365620,Issaquah High School,2019-03-28 12:41,2.0,47.52249,-122.028687,True,False,False,S54313724
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-03-28 12:41,12.0,47.52249,-122.028687,True,False,False,S54313724
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-03-28 12:41,2.0,47.52249,-122.028687,True,False,False,S54313724
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-03-28 12:41,1.0,47.52249,-122.028687,True,False,False,S54313724
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-03-28 10:26,2.0,47.52249,-122.028687,True,False,False,S54309198
treswa,Tree Swallow,Tachycineta bicolor,L8365620,Issaquah High School,2019-04-02 11:41,6.0,47.52249,-122.028687,True,False,False,S54486613
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-04-03 14:29,1.0,47.52249,-122.028687,True,False,False,S54526327
houspa,House Sparrow,Passer domesticus,L8365620,Issaquah High School,2019-04-03 14:29,2.0,47.52249,-122.028687,True,False,False,S54526327
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-03 14:29,2.0,47.52249,-122.028687,True,False,False,S54526327
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-04-05 06:34,2.0,47.52249,-122.028687,True,False,False,S54616955
rufhum,Rufous Hummingbird,Selasphorus rufus,L8365620,Issaquah High School,2019-04-05 06:34,2.0,47.52249,-122.028687,True,False,False,S54616955
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-04-05 06:34,6.0,47.52249,-122.028687,True,False,False,S54616955
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-04-05 06:34,8.0,47.52249,-122.028687,True,False,False,S54616955
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-04-05 06:34,1.0,47.52249,-122.028687,True,False,False,S54616955
pacwre1,Pacific Wren,Troglodytes pacificus,L8365620,Issaquah High School,2019-04-05 06:34,1.0,47.52249,-122.028687,True,False,False,S54616955
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-04-05 06:34,3.0,47.52249,-122.028687,True,False,False,S54616955
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-05 06:34,1.0,47.52249,-122.028687,True,False,False,S54616955
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-04-05 06:34,3.0,47.52249,-122.028687,True,False,False,S54616955
rufhum,Rufous Hummingbird,Selasphorus rufus,L8365620,Issaquah High School,2019-04-15 14:08,1.0,47.52249,-122.028687,True,False,False,S54995483
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-15 11:33,1.0,47.52249,-122.028687,True,False,False,S54990244
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-04-16 06:07,3.0,47.52249,-122.028687,True,False,False,S55046538
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-04-16 06:07,1.0,47.52249,-122.028687,True,False,False,S55046538
baleag,Bald Eagle,Haliaeetus leucocephalus,L8365620,Issaquah High School,2019-04-16 06:07,1.0,47.52249,-122.028687,True,False,False,S55046538
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-04-16 06:07,5.0,47.52249,-122.028687,True,False,False,S55046538
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-04-16 06:07,15.0,47.52249,-122.028687,True,False,False,S55046538
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-04-16 06:07,4.0,47.52249,-122.028687,True,False,False,S55046538
pacwre1,Pacific Wren,Troglodytes pacificus,L8365620,Issaquah High School,2019-04-16 06:07,1.0,47.52249,-122.028687,True,False,False,S55046538
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-04-16 06:07,1.0,47.52249,-122.028687,True,False,False,S55046538
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-16 06:07,2.0,47.52249,-122.028687,True,False,False,S55046538
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-04-16 06:07,2.0,47.52249,-122.028687,True,False,False,S55046538
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-04-16 06:07,2.0,47.52249,-122.028687,True,False,False,S55046538
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-04-23 06:58,2.0,47.52249,-122.028687,True,False,False,S55332328
norfli,Northern Flicker,Colaptes auratus,L8365620,Issaquah High School,2019-04-23 06:58,1.0,47.52249,-122.028687,True,False,False,S55332328
stejay,Steller's Jay,Cyanocitta stelleri,L8365620,Issaquah High School,2019-04-23 06:58,1.0,47.52249,-122.028687,True,False,False,S55332328
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-04-23 06:58,3.0,47.52249,-122.028687,True,False,False,S55332328
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-04-23 06:58,25.0,47.52249,-122.028687,True,False,False,S55332328
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-04-23 06:58,5.0,47.52249,-122.028687,True,False,False,S55332328
bewwre,Bewick's Wren,Thryomanes bewickii,L8365620,Issaquah High School,2019-04-23 06:58,1.0,47.52249,-122.028687,True,False,False,S55332328
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-04-23 06:58,16.0,47.52249,-122.028687,True,False,False,S55332328
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-23 06:58,2.0,47.52249,-122.028687,True,False,False,S55332328
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-04-23 06:58,5.0,47.52249,-122.028687,True,False,False,S55332328
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-04-23 06:58,2.0,47.52249,-122.028687,True,False,False,S55332328
treswa,Tree Swallow,Tachycineta bicolor,L8365620,Issaquah High School,2019-04-24 15:49,1.0,47.52249,-122.028687,True,False,False,S55369518
houspa,House Sparrow,Passer domesticus,L8365620,Issaquah High School,2019-04-24 15:49,2.0,47.52249,-122.028687,True,False,False,S55369518
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-04-24 15:49,4.0,47.52249,-122.028687,True,False,False,S55369518
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-04-24 15:49,1.0,47.52249,-122.028687,True,False,False,S55369518
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-04-26 10:24,2.0,47.52249,-122.028687,True,False,False,S55431627
bkcchi,Black-capped Chickadee,Poecile atricapillus,L8365620,Issaquah High School,2019-04-26 10:24,10.0,47.52249,-122.028687,True,False,False,S55431627
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-04-26 10:24,14.0,47.52249,-122.028687,True,False,False,S55431627
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-26 10:24,2.0,47.52249,-122.028687,True,False,False,S55431627
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-04-29 06:15,3.0,47.52249,-122.028687,True,False,False,S55602884
rufhum,Rufous Hummingbird,Selasphorus rufus,L8365620,Issaquah High School,2019-04-29 06:15,1.0,47.52249,-122.028687,True,False,False,S55602884
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-04-29 06:15,2.0,47.52249,-122.028687,True,False,False,S55602884
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-04-29 06:15,2.0,47.52249,-122.028687,True,False,False,S55602884
baleag,Bald Eagle,Haliaeetus leucocephalus,L8365620,Issaquah High School,2019-04-29 06:15,1.0,47.52249,-122.028687,True,False,False,S55602884
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-04-29 06:15,4.0,47.52249,-122.028687,True,False,False,S55602884
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-04-29 06:15,15.0,47.52249,-122.028687,True,False,False,S55602884
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-04-29 06:15,2.0,47.52249,-122.028687,True,False,False,S55602884
bewwre,Bewick's Wren,Thryomanes bewickii,L8365620,Issaquah High School,2019-04-29 06:15,1.0,47.52249,-122.028687,True,False,False,S55602884
eursta,European Starling,Sturnus vulgaris,L8365620,Issaquah High School,2019-04-29 06:15,3.0,47.52249,-122.028687,True,False,False,S55602884
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-04-29 06:15,5.0,47.52249,-122.028687,True,False,False,S55602884
amegfi,American Goldfinch,Spinus tristis,L8365620,Issaquah High School,2019-04-29 06:15,3.0,47.52249,-122.028687,True,False,False,S55602884
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-04-29 06:15,2.0,47.52249,-122.028687,True,False,False,S55602884
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-04-29 06:15,5.0,47.52249,-122.028687,True,False,False,S55602884
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-04-29 06:15,1.0,47.52249,-122.028687,True,False,False,S55602884
orcwar,Orange-crowned Warbler,Leiothlypis celata,L8365620,Issaquah High School,2019-04-29 06:15,1.0,47.52249,-122.028687,True,False,False,S55602884
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-02 10:54,3.0,47.52249,-122.028687,True,False,False,S55677884
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-06 06:35,2.0,47.52249,-122.028687,True,False,False,S55924708
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-06 06:35,2.0,47.52249,-122.028687,True,False,False,S55924708
norfli,Northern Flicker,Colaptes auratus,L8365620,Issaquah High School,2019-05-06 06:35,1.0,47.52249,-122.028687,True,False,False,S55924708
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-06 06:35,4.0,47.52249,-122.028687,True,False,False,S55924708
bkcchi,Black-capped Chickadee,Poecile atricapillus,L8365620,Issaquah High School,2019-05-06 06:35,1.0,47.52249,-122.028687,True,False,False,S55924708
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-06 06:35,12.0,47.52249,-122.028687,True,False,False,S55924708
bushti,Bushtit,Psaltriparus minimus,L8365620,Issaquah High School,2019-05-06 06:35,2.0,47.52249,-122.028687,True,False,False,S55924708
gockin,Golden-crowned Kinglet,Regulus satrapa,L8365620,Issaquah High School,2019-05-06 06:35,2.0,47.52249,-122.028687,True,False,False,S55924708
eursta,European Starling,Sturnus vulgaris,L8365620,Issaquah High School,2019-05-06 06:35,3.0,47.52249,-122.028687,True,False,False,S55924708
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-05-06 06:35,3.0,47.52249,-122.028687,True,False,False,S55924708
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-06 06:35,2.0,47.52249,-122.028687,True,False,False,S55924708
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-06 06:35,4.0,47.52249,-122.028687,True,False,False,S55924708
gocspa,Golden-crowned Sparrow,Zonotrichia atricapilla,L8365620,Issaquah High School,2019-05-06 06:35,8.0,47.52249,-122.028687,True,False,False,S55924708
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-05-06 06:35,1.0,47.52249,-122.028687,True,False,False,S55924708
westan,Western Tanager,Piranga ludoviciana,L8365620,Issaquah High School,2019-05-06 06:35,1.0,47.52249,-122.028687,True,False,False,S55924708
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-07 06:30,3.0,47.52249,-122.028687,True,False,False,S55976544
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-07 06:30,2.0,47.52249,-122.028687,True,False,False,S55976544
perfal,Peregrine Falcon,Falco peregrinus,L8365620,Issaquah High School,2019-05-07 06:30,1.0,47.52249,-122.028687,True,False,False,S55976544
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-07 06:30,2.0,47.52249,-122.028687,True,False,False,S55976544
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-07 06:30,8.0,47.52249,-122.028687,True,False,False,S55976544
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-07 06:30,4.0,47.52249,-122.028687,True,False,False,S55976544
sonspa,Song Sparrow,Melospiza melodia,L8365620,Issaquah High School,2019-05-07 06:30,1.0,47.52249,-122.028687,True,False,False,S55976544
eursta,European Starling,Sturnus vulgaris,L8365620,Issaquah High School,2019-05-09 14:55,2.0,47.52249,-122.028687,True,False,False,S56056672
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-09 06:30,2.0,47.52249,-122.028687,True,False,False,S56067759
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-05-09 06:30,1.0,47.52249,-122.028687,True,False,False,S56067759
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-09 06:30,2.0,47.52249,-122.028687,True,False,False,S56067759
norfli,Northern Flicker,Colaptes auratus,L8365620,Issaquah High School,2019-05-09 06:30,2.0,47.52249,-122.028687,True,False,False,S56067759
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L8365620,Issaquah High School,2019-05-09 06:30,1.0,47.52249,-122.028687,True,False,False,S56067759
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-09 06:30,3.0,47.52249,-122.028687,True,False,False,S56067759
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-09 06:30,5.0,47.52249,-122.028687,True,False,False,S56067759
bushti,Bushtit,Psaltriparus minimus,L8365620,Issaquah High School,2019-05-09 06:30,2.0,47.52249,-122.028687,True,False,False,S56067759
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-09 06:30,2.0,47.52249,-122.028687,True,False,False,S56067759
gocspa,Golden-crowned Sparrow,Zonotrichia atricapilla,L8365620,Issaquah High School,2019-05-09 06:30,3.0,47.52249,-122.028687,True,False,False,S56067759
spotow,Spotted Towhee,Pipilo maculatus,L8365620,Issaquah High School,2019-05-09 06:30,1.0,47.52249,-122.028687,True,False,False,S56067759
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L8365620,Issaquah High School,2019-05-09 06:30,1.0,47.52249,-122.028687,True,False,False,S56067759
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-14 06:42,2.0,47.52249,-122.028687,True,False,False,S56299931
norfli,Northern Flicker,Colaptes auratus,L8365620,Issaquah High School,2019-05-14 06:42,1.0,47.52249,-122.028687,True,False,False,S56299931
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-14 06:42,1.0,47.52249,-122.028687,True,False,False,S56299931
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-14 06:42,3.0,47.52249,-122.028687,True,False,False,S56299931
cangoo,Canada Goose,Branta canadensis,L8365620,Issaquah High School,2019-05-20 11:41,6.0,47.52249,-122.028687,True,False,False,S56539894
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-20 11:41,1.0,47.52249,-122.028687,True,False,False,S56539894
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-20 06:50,2.0,47.52249,-122.028687,True,False,False,S56575479
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-20 06:50,5.0,47.52249,-122.028687,True,False,False,S56575479
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L8365620,Issaquah High School,2019-05-20 06:50,3.0,47.52249,-122.028687,True,False,False,S56575479
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-20 06:50,25.0,47.52249,-122.028687,True,False,False,S56575479
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-05-20 06:50,5.0,47.52249,-122.028687,True,False,False,S56575479
houfin,House Finch,Haemorhous mexicanus,L8365620,Issaquah High School,2019-05-20 06:50,2.0,47.52249,-122.028687,True,False,False,S56575479
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-20 06:50,1.0,47.52249,-122.028687,True,False,False,S56575479
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-20 06:50,4.0,47.52249,-122.028687,True,False,False,S56575479
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-22 07:16,2.0,47.52249,-122.028687,True,False,False,S56646289
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-22 07:16,15.0,47.52249,-122.028687,True,False,False,S56646289
amegfi,American Goldfinch,Spinus tristis,L8365620,Issaquah High School,2019-05-22 07:16,2.0,47.52249,-122.028687,True,False,False,S56646289
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-22 07:16,5.0,47.52249,-122.028687,True,False,False,S56646289
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-29 20:26,1.0,47.52249,-122.028687,True,True,False,S56910302
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-29 18:30,1.0,47.52249,-122.028687,True,False,False,S56884552
orcwar,Orange-crowned Warbler,Leiothlypis celata,L8365620,Issaquah High School,2019-05-29 18:30,1.0,47.52249,-122.028687,True,False,False,S56884552
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-29 06:30,2.0,47.52249,-122.028687,True,False,False,S56878574
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-29 06:30,4.0,47.52249,-122.028687,True,False,False,S56878574
bkcchi,Black-capped Chickadee,Poecile atricapillus,L8365620,Issaquah High School,2019-05-29 06:30,1.0,47.52249,-122.028687,True,False,False,S56878574
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-29 06:30,6.0,47.52249,-122.028687,True,False,False,S56878574
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-05-29 06:30,4.0,47.52249,-122.028687,True,False,False,S56878574
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-29 06:30,3.0,47.52249,-122.028687,True,False,False,S56878574
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L8365620,Issaquah High School,2019-05-29 06:30,1.0,47.52249,-122.028687,True,False,False,S56878574
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-05-30 06:30,2.0,47.52249,-122.028687,True,False,False,S56905373
rufhum,Rufous Hummingbird,Selasphorus rufus,L8365620,Issaquah High School,2019-05-30 06:30,1.0,47.52249,-122.028687,True,False,False,S56905373
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-05-30 06:30,1.0,47.52249,-122.028687,True,False,False,S56905373
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-05-30 06:30,2.0,47.52249,-122.028687,True,False,False,S56905373
norfli,Northern Flicker,Colaptes auratus,L8365620,Issaquah High School,2019-05-30 06:30,1.0,47.52249,-122.028687,True,False,False,S56905373
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-05-30 06:30,5.0,47.52249,-122.028687,True,False,False,S56905373
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-30 06:30,8.0,47.52249,-122.028687,True,False,False,S56905373
eursta,European Starling,Sturnus vulgaris,L8365620,Issaquah High School,2019-05-30 06:30,3.0,47.52249,-122.028687,True,False,False,S56905373
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-05-30 06:30,12.0,47.52249,-122.028687,True,False,False,S56905373
houfin,House Finch,Haemorhous mexicanus,L8365620,Issaquah High School,2019-05-30 06:30,2.0,47.52249,-122.028687,True,False,False,S56905373
daejun,Dark-eyed Junco,Junco hyemalis,L8365620,Issaquah High School,2019-05-30 06:30,6.0,47.52249,-122.028687,True,False,False,S56905373
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-30 06:30,4.0,47.52249,-122.028687,True,False,False,S56905373
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-30 06:30,1.0,47.52249,-122.028687,True,True,False,S56905373
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L8365620,Issaquah High School,2019-05-30 06:30,4.0,47.52249,-122.028687,True,False,False,S56905373
spotow,Spotted Towhee,Pipilo maculatus,L8365620,Issaquah High School,2019-05-30 06:30,1.0,47.52249,-122.028687,True,False,False,S56905373
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-05-31 14:58,2.0,47.52249,-122.028687,True,False,False,S56940208
cedwax,Cedar Waxwing,Bombycilla cedrorum,L8365620,Issaquah High School,2019-06-06 08:13,12.0,47.52249,-122.028687,True,False,False,S57135433
annhum,Anna's Hummingbird,Calypte anna,L8365620,Issaquah High School,2019-06-06 06:30,2.0,47.52249,-122.028687,True,False,False,S57144713
glwgul,Glaucous-winged Gull,Larus glaucescens,L8365620,Issaquah High School,2019-06-06 06:30,1.0,47.52249,-122.028687,True,False,False,S57144713
osprey,Osprey,Pandion haliaetus,L8365620,Issaquah High School,2019-06-06 06:30,1.0,47.52249,-122.028687,True,False,False,S57144713
amecro,American Crow,Corvus brachyrhynchos,L8365620,Issaquah High School,2019-06-06 06:30,2.0,47.52249,-122.028687,True,False,False,S57144713
vigswa,Violet-green Swallow,Tachycineta thalassina,L8365620,Issaquah High School,2019-06-06 06:30,4.0,47.52249,-122.028687,True,False,False,S57144713
eursta,European Starling,Sturnus vulgaris,L8365620,Issaquah High School,2019-06-06 06:30,2.0,47.52249,-122.028687,True,False,False,S57144713
amerob,American Robin,Turdus migratorius,L8365620,Issaquah High School,2019-06-06 06:30,1.0,47.52249,-122.028687,True,False,False,S57144713
