speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
haiwoo,Hairy Woodpecker,Dryobates villosus,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
stejay,Steller's Jay,Cyanocitta stelleri,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
bkcchi,Black-capped Chickadee,Poecile atricapillus,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,3.0,47.5046997,-122.0798378,True,False,False,S60556854
gockin,Golden-crowned Kinglet,Regulus satrapa,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,4.0,47.5046997,-122.0798378,True,False,False,S60556854
pacwre1,Pacific Wren,Troglodytes pacificus,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
herthr,Hermit Thrush,Catharus guttatus,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
spotow,Spotted Towhee,Pipilo maculatus,L3943215,Cougar-Squak Corridor,2019-10-12 08:40,1.0,47.5046997,-122.0798378,True,False,False,S60556854
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,1.0,47.5046997,-122.0798378,True,False,False,S70615082
pacwre1,Pacific Wren,Troglodytes pacificus,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,1.0,47.5046997,-122.0798378,True,False,False,S70615082
swathr,Swainson's Thrush,Catharus ustulatus,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,1.0,47.5046997,-122.0798378,True,False,False,S70615082
amerob,American Robin,Turdus migratorius,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,4.0,47.5046997,-122.0798378,True,False,False,S70615082
spotow,Spotted Towhee,Pipilo maculatus,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,2.0,47.5046997,-122.0798378,True,False,False,S70615082
btywar,Black-throated Gray Warbler,Setophaga nigrescens,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,1.0,47.5046997,-122.0798378,True,False,False,S70615082
wlswar,Wilson's Warbler,Cardellina pusilla,L3943215,Cougar-Squak Corridor,2020-06-18 15:37,2.0,47.5046997,-122.0798378,True,False,False,S70615082
amecro,American Crow,Corvus brachyrhynchos,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,3.0,47.5046997,-122.0798378,True,False,False,S72158161
gockin,Golden-crowned Kinglet,Regulus satrapa,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,4.0,47.5046997,-122.0798378,True,False,False,S72158161
brncre,Brown Creeper,Certhia americana,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,2.0,47.5046997,-122.0798378,True,False,False,S72158161
bewwre,Bewick's Wren,Thryomanes bewickii,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,2.0,47.5046997,-122.0798378,True,False,False,S72158161
amerob,American Robin,Turdus migratorius,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,1.0,47.5046997,-122.0798378,True,False,False,S72158161
houfin,House Finch,Haemorhous mexicanus,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,1.0,47.5046997,-122.0798378,True,False,False,S72158161
daejun,Dark-eyed Junco,Junco hyemalis,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,3.0,47.5046997,-122.0798378,True,False,False,S72158161
westan,Western Tanager,Piranga ludoviciana,L3943215,Cougar-Squak Corridor,2020-08-06 07:15,3.0,47.5046997,-122.0798378,True,False,False,S72158161
annhum,Anna's Hummingbird,Calypte anna,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
coohaw,Cooper's Hawk,Accipiter cooperii,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
wewpew,Western Wood-Pewee,Contopus sordidulus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
stejay,Steller's Jay,Cyanocitta stelleri,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
comrav,Common Raven,Corvus corax,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
bkcchi,Black-capped Chickadee,Poecile atricapillus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,7.0,47.5046997,-122.0798378,True,False,False,S72332447
gockin,Golden-crowned Kinglet,Regulus satrapa,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,7.0,47.5046997,-122.0798378,True,False,False,S72332447
rebnut,Red-breasted Nuthatch,Sitta canadensis,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
brncre,Brown Creeper,Certhia americana,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
pacwre1,Pacific Wren,Troglodytes pacificus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,6.0,47.5046997,-122.0798378,True,False,False,S72332447
swathr,Swainson's Thrush,Catharus ustulatus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
amerob,American Robin,Turdus migratorius,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
cedwax,Cedar Waxwing,Bombycilla cedrorum,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
redcro,Red Crossbill,Loxia curvirostra,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,2.0,47.5046997,-122.0798378,True,False,False,S72332447
daejun,Dark-eyed Junco,Junco hyemalis,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,3.0,47.5046997,-122.0798378,True,False,False,S72332447
sonspa,Song Sparrow,Melospiza melodia,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,1.0,47.5046997,-122.0798378,True,False,False,S72332447
spotow,Spotted Towhee,Pipilo maculatus,L3943215,Cougar-Squak Corridor,2020-08-11 06:45,3.0,47.5046997,-122.0798378,True,False,False,S72332447
norfli,Northern Flicker,Colaptes auratus,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,1.0,47.5046997,-122.0798378,True,False,False,S72385406
stejay,Steller's Jay,Cyanocitta stelleri,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,3.0,47.5046997,-122.0798378,True,False,False,S72385406
amecro,American Crow,Corvus brachyrhynchos,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,1.0,47.5046997,-122.0798378,True,False,False,S72385406
comrav,Common Raven,Corvus corax,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,1.0,47.5046997,-122.0798378,True,False,False,S72385406
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,8.0,47.5046997,-122.0798378,True,False,False,S72385406
gockin,Golden-crowned Kinglet,Regulus satrapa,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,6.0,47.5046997,-122.0798378,True,False,False,S72385406
brncre,Brown Creeper,Certhia americana,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,2.0,47.5046997,-122.0798378,True,False,False,S72385406
pacwre1,Pacific Wren,Troglodytes pacificus,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,3.0,47.5046997,-122.0798378,True,False,False,S72385406
amerob,American Robin,Turdus migratorius,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,4.0,47.5046997,-122.0798378,True,False,False,S72385406
spotow,Spotted Towhee,Pipilo maculatus,L3943215,Cougar-Squak Corridor,2020-08-13 12:19,2.0,47.5046997,-122.0798378,True,False,False,S72385406
truswa,Trumpeter Swan,Cygnus buccinator,L4980186,Lake Kathleen,2019-01-14 16:00,2.0,47.4782554,-122.088232,True,False,False,S51690544
wooduc,Wood Duck,Aix sponsa,L4980186,Lake Kathleen,2019-01-14 16:00,1.0,47.4782554,-122.088232,True,False,False,S51690544
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-01-14 16:00,7.0,47.4782554,-122.088232,True,False,False,S51690544
baleag,Bald Eagle,Haliaeetus leucocephalus,L4980186,Lake Kathleen,2019-01-14 16:00,1.0,47.4782554,-122.088232,True,False,False,S51690544
bkcchi,Black-capped Chickadee,Poecile atricapillus,L4980186,Lake Kathleen,2019-01-14 16:00,3.0,47.4782554,-122.088232,True,False,False,S51690544
daejun,Dark-eyed Junco,Junco hyemalis,L4980186,Lake Kathleen,2019-01-14 16:00,5.0,47.4782554,-122.088232,True,False,False,S51690544
grhowl,Great Horned Owl,Bubo virginianus,L4980186,Lake Kathleen,2019-02-06 02:00,1.0,47.4782554,-122.088232,True,False,False,S56031633
gocspa,Golden-crowned Sparrow,Zonotrichia atricapilla,L4980186,Lake Kathleen,2019-02-28,1.0,47.4782554,-122.088232,True,False,False,S64185847
cangoo,Canada Goose,Branta canadensis,L4980186,Lake Kathleen,2019-03-11 12:00,5.0,47.4782554,-122.088232,True,False,False,S53726664
amewig,American Wigeon,Mareca americana,L4980186,Lake Kathleen,2019-03-11 12:00,5.0,47.4782554,-122.088232,True,False,False,S53726664
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
rinduc,Ring-necked Duck,Aythya collaris,L4980186,Lake Kathleen,2019-03-11 12:00,45.0,47.4782554,-122.088232,True,False,False,S53726664
hoomer,Hooded Merganser,Lophodytes cucullatus,L4980186,Lake Kathleen,2019-03-11 12:00,4.0,47.4782554,-122.088232,True,False,False,S53726664
commer,Common Merganser,Mergus merganser,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
annhum,Anna's Hummingbird,Calypte anna,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
doccor,Double-crested Cormorant,Nannopterum auritum,L4980186,Lake Kathleen,2019-03-11 12:00,4.0,47.4782554,-122.088232,True,False,False,S53726664
baleag,Bald Eagle,Haliaeetus leucocephalus,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
stejay,Steller's Jay,Cyanocitta stelleri,L4980186,Lake Kathleen,2019-03-11 12:00,4.0,47.4782554,-122.088232,True,False,False,S53726664
amecro,American Crow,Corvus brachyrhynchos,L4980186,Lake Kathleen,2019-03-11 12:00,3.0,47.4782554,-122.088232,True,False,False,S53726664
comrav,Common Raven,Corvus corax,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
bkcchi,Black-capped Chickadee,Poecile atricapillus,L4980186,Lake Kathleen,2019-03-11 12:00,,47.4782554,-122.088232,True,False,False,S53726664
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4980186,Lake Kathleen,2019-03-11 12:00,,47.4782554,-122.088232,True,False,False,S53726664
bushti,Bushtit,Psaltriparus minimus,L4980186,Lake Kathleen,2019-03-11 12:00,,47.4782554,-122.088232,True,False,False,S53726664
gockin,Golden-crowned Kinglet,Regulus satrapa,L4980186,Lake Kathleen,2019-03-11 12:00,,47.4782554,-122.088232,True,False,False,S53726664
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
brncre,Brown Creeper,Certhia americana,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
bewwre,Bewick's Wren,Thryomanes bewickii,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
eursta,European Starling,Sturnus vulgaris,L4980186,Lake Kathleen,2019-03-11 12:00,1.0,47.4782554,-122.088232,True,False,False,S53726664
varthr,Varied Thrush,Ixoreus naevius,L4980186,Lake Kathleen,2019-03-11 12:00,4.0,47.4782554,-122.088232,True,False,False,S53726664
amerob,American Robin,Turdus migratorius,L4980186,Lake Kathleen,2019-03-11 12:00,15.0,47.4782554,-122.088232,True,False,False,S53726664
houfin,House Finch,Haemorhous mexicanus,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
purfin,Purple Finch,Haemorhous purpureus,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
pinsis,Pine Siskin,Spinus pinus,L4980186,Lake Kathleen,2019-03-11 12:00,3.0,47.4782554,-122.088232,True,False,False,S53726664
daejun,Dark-eyed Junco,Junco hyemalis,L4980186,Lake Kathleen,2019-03-11 12:00,6.0,47.4782554,-122.088232,True,False,False,S53726664
sonspa,Song Sparrow,Melospiza melodia,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
spotow,Spotted Towhee,Pipilo maculatus,L4980186,Lake Kathleen,2019-03-11 12:00,2.0,47.4782554,-122.088232,True,False,False,S53726664
turvul,Turkey Vulture,Cathartes aura,L4980186,Lake Kathleen,2019-03-17 14:45,3.0,47.4782554,-122.088232,True,False,False,S64185936
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
annhum,Anna's Hummingbird,Calypte anna,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
rufhum,Rufous Hummingbird,Selasphorus rufus,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
doccor,Double-crested Cormorant,Nannopterum auritum,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
baleag,Bald Eagle,Haliaeetus leucocephalus,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
rethaw,Red-tailed Hawk,Buteo jamaicensis,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
dowwoo,Downy Woodpecker,Dryobates pubescens,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
norfli,Northern Flicker,Colaptes auratus,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
amecro,American Crow,Corvus brachyrhynchos,L4980186,Lake Kathleen,2019-03-20 09:45,5.0,47.4782554,-122.088232,True,False,False,S54048524
bkcchi,Black-capped Chickadee,Poecile atricapillus,L4980186,Lake Kathleen,2019-03-20 09:45,6.0,47.4782554,-122.088232,True,False,False,S54048524
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
treswa,Tree Swallow,Tachycineta bicolor,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
gockin,Golden-crowned Kinglet,Regulus satrapa,L4980186,Lake Kathleen,2019-03-20 09:45,7.0,47.4782554,-122.088232,True,False,False,S54048524
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
pacwre1,Pacific Wren,Troglodytes pacificus,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
bewwre,Bewick's Wren,Thryomanes bewickii,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
eursta,European Starling,Sturnus vulgaris,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
varthr,Varied Thrush,Ixoreus naevius,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
houfin,House Finch,Haemorhous mexicanus,L4980186,Lake Kathleen,2019-03-20 09:45,2.0,47.4782554,-122.088232,True,False,False,S54048524
purfin,Purple Finch,Haemorhous purpureus,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
pinsis,Pine Siskin,Spinus pinus,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
foxspa,Fox Sparrow,Passerella iliaca,L4980186,Lake Kathleen,2019-03-20 09:45,3.0,47.4782554,-122.088232,True,False,False,S54048524
daejun,Dark-eyed Junco,Junco hyemalis,L4980186,Lake Kathleen,2019-03-20 09:45,7.0,47.4782554,-122.088232,True,False,False,S54048524
sonspa,Song Sparrow,Melospiza melodia,L4980186,Lake Kathleen,2019-03-20 09:45,12.0,47.4782554,-122.088232,True,False,False,S54048524
spotow,Spotted Towhee,Pipilo maculatus,L4980186,Lake Kathleen,2019-03-20 09:45,15.0,47.4782554,-122.088232,True,False,False,S54048524
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L4980186,Lake Kathleen,2019-03-20 09:45,1.0,47.4782554,-122.088232,True,False,False,S54048524
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
buffle,Bufflehead,Bucephala albeola,L4980186,Lake Kathleen,2019-04-03 10:16,5.0,47.4782554,-122.088232,True,False,False,S54538434
annhum,Anna's Hummingbird,Calypte anna,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
rufhum,Rufous Hummingbird,Selasphorus rufus,L4980186,Lake Kathleen,2019-04-03 10:16,1.0,47.4782554,-122.088232,True,False,False,S54538434
baleag,Bald Eagle,Haliaeetus leucocephalus,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
rethaw,Red-tailed Hawk,Buteo jamaicensis,L4980186,Lake Kathleen,2019-04-03 10:16,1.0,47.4782554,-122.088232,True,False,False,S54538434
dowwoo,Downy Woodpecker,Dryobates pubescens,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
haiwoo,Hairy Woodpecker,Dryobates villosus,L4980186,Lake Kathleen,2019-04-03 10:16,1.0,47.4782554,-122.088232,True,False,False,S54538434
norfli,Northern Flicker,Colaptes auratus,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
stejay,Steller's Jay,Cyanocitta stelleri,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
amecro,American Crow,Corvus brachyrhynchos,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
comrav,Common Raven,Corvus corax,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
bkcchi,Black-capped Chickadee,Poecile atricapillus,L4980186,Lake Kathleen,2019-04-03 10:16,5.0,47.4782554,-122.088232,True,False,False,S54538434
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
treswa,Tree Swallow,Tachycineta bicolor,L4980186,Lake Kathleen,2019-04-03 10:16,9.0,47.4782554,-122.088232,True,False,False,S54538434
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
gockin,Golden-crowned Kinglet,Regulus satrapa,L4980186,Lake Kathleen,2019-04-03 10:16,6.0,47.4782554,-122.088232,True,False,False,S54538434
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4980186,Lake Kathleen,2019-04-03 10:16,1.0,47.4782554,-122.088232,True,False,False,S54538434
brncre,Brown Creeper,Certhia americana,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
pacwre1,Pacific Wren,Troglodytes pacificus,L4980186,Lake Kathleen,2019-04-03 10:16,1.0,47.4782554,-122.088232,True,False,False,S54538434
bewwre,Bewick's Wren,Thryomanes bewickii,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
eursta,European Starling,Sturnus vulgaris,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
amerob,American Robin,Turdus migratorius,L4980186,Lake Kathleen,2019-04-03 10:16,14.0,47.4782554,-122.088232,True,False,False,S54538434
houfin,House Finch,Haemorhous mexicanus,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
purfin,Purple Finch,Haemorhous purpureus,L4980186,Lake Kathleen,2019-04-03 10:16,2.0,47.4782554,-122.088232,True,False,False,S54538434
pinsis,Pine Siskin,Spinus pinus,L4980186,Lake Kathleen,2019-04-03 10:16,5.0,47.4782554,-122.088232,True,False,False,S54538434
daejun,Dark-eyed Junco,Junco hyemalis,L4980186,Lake Kathleen,2019-04-03 10:16,10.0,47.4782554,-122.088232,True,False,False,S54538434
sonspa,Song Sparrow,Melospiza melodia,L4980186,Lake Kathleen,2019-04-03 10:16,4.0,47.4782554,-122.088232,True,False,False,S54538434
spotow,Spotted Towhee,Pipilo maculatus,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L4980186,Lake Kathleen,2019-04-03 10:16,3.0,47.4782554,-122.088232,True,False,False,S54538434
cangoo,Canada Goose,Branta canadensis,L4980186,Lake Kathleen,2019-04-04 14:00,7.0,47.4782554,-122.088232,True,False,False,S54569439
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-04-04 14:00,3.0,47.4782554,-122.088232,True,False,False,S54569439
rinduc,Ring-necked Duck,Aythya collaris,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
rufhum,Rufous Hummingbird,Selasphorus rufus,L4980186,Lake Kathleen,2019-04-04 14:00,3.0,47.4782554,-122.088232,True,False,False,S54569439
baleag,Bald Eagle,Haliaeetus leucocephalus,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
dowwoo,Downy Woodpecker,Dryobates pubescens,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
hutvir,Hutton's Vireo,Vireo huttoni,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
stejay,Steller's Jay,Cyanocitta stelleri,L4980186,Lake Kathleen,2019-04-04 14:00,3.0,47.4782554,-122.088232,True,False,False,S54569439
amecro,American Crow,Corvus brachyrhynchos,L4980186,Lake Kathleen,2019-04-04 14:00,4.0,47.4782554,-122.088232,True,False,False,S54569439
bkcchi,Black-capped Chickadee,Poecile atricapillus,L4980186,Lake Kathleen,2019-04-04 14:00,8.0,47.4782554,-122.088232,True,False,False,S54569439
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4980186,Lake Kathleen,2019-04-04 14:00,3.0,47.4782554,-122.088232,True,False,False,S54569439
bushti,Bushtit,Psaltriparus minimus,L4980186,Lake Kathleen,2019-04-04 14:00,10.0,47.4782554,-122.088232,True,False,False,S54569439
gockin,Golden-crowned Kinglet,Regulus satrapa,L4980186,Lake Kathleen,2019-04-04 14:00,4.0,47.4782554,-122.088232,True,False,False,S54569439
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4980186,Lake Kathleen,2019-04-04 14:00,2.0,47.4782554,-122.088232,True,False,False,S54569439
brncre,Brown Creeper,Certhia americana,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
bewwre,Bewick's Wren,Thryomanes bewickii,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
amerob,American Robin,Turdus migratorius,L4980186,Lake Kathleen,2019-04-04 14:00,8.0,47.4782554,-122.088232,True,False,False,S54569439
purfin,Purple Finch,Haemorhous purpureus,L4980186,Lake Kathleen,2019-04-04 14:00,2.0,47.4782554,-122.088232,True,False,False,S54569439
pinsis,Pine Siskin,Spinus pinus,L4980186,Lake Kathleen,2019-04-04 14:00,3.0,47.4782554,-122.088232,True,False,False,S54569439
daejun,Dark-eyed Junco,Junco hyemalis,L4980186,Lake Kathleen,2019-04-04 14:00,5.0,47.4782554,-122.088232,True,False,False,S54569439
sonspa,Song Sparrow,Melospiza melodia,L4980186,Lake Kathleen,2019-04-04 14:00,7.0,47.4782554,-122.088232,True,False,False,S54569439
spotow,Spotted Towhee,Pipilo maculatus,L4980186,Lake Kathleen,2019-04-04 14:00,6.0,47.4782554,-122.088232,True,False,False,S54569439
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L4980186,Lake Kathleen,2019-04-04 14:00,2.0,47.4782554,-122.088232,True,False,False,S54569439
yerwar,Yellow-rumped Warbler,Setophaga coronata,L4980186,Lake Kathleen,2019-04-04 14:00,1.0,47.4782554,-122.088232,True,False,False,S54569439
towwar,Townsend's Warbler,Setophaga townsendi,L4980186,Lake Kathleen,2019-04-04 14:00,2.0,47.4782554,-122.088232,True,False,False,S54569439
cangoo,Canada Goose,Branta canadensis,L4980186,Lake Kathleen,2019-04-16 11:15,7.0,47.4782554,-122.088232,True,False,False,S55027781
mallar3,Mallard,Anas platyrhynchos,L4980186,Lake Kathleen,2019-04-16 11:15,5.0,47.4782554,-122.088232,True,False,False,S55027781
rinduc,Ring-necked Duck,Aythya collaris,L4980186,Lake Kathleen,2019-04-16 11:15,7.0,47.4782554,-122.088232,True,False,False,S55027781
buffle,Bufflehead,Bucephala albeola,L4980186,Lake Kathleen,2019-04-16 11:15,3.0,47.4782554,-122.088232,True,False,False,S55027781
pibgre,Pied-billed Grebe,Podilymbus podiceps,L4980186,Lake Kathleen,2019-04-16 11:15,1.0,47.4782554,-122.088232,True,False,False,S55027781
